Puzzle,Answer
"STRAW, TUBE, PIPE, HOSE, TRAIN, STUDY, DRILL, PRACTICE, ROPE, KNIFE, WRENCH, CANDLESTICK, TICKET, BIKE, SPORTS, CIGARETTE","['STRAW, TUBE, PIPE, HOSE', 'TRAIN, STUDY, DRILL, PRACTICE', 'ROPE, KNIFE, WRENCH, CANDLESTICK', 'TICKET, BIKE, SPORTS, CIGARETTE']"
"STREET, MONEY, LISTENING, CHAIR, MOVING, TENDER, TOUCHING, SWEET, HEARING, PROCEEDING, INQUIRY, TRIAL, SENSE, FEELING, HUNCH, IMPRESSION","['STREET, MONEY, LISTENING, CHAIR', 'MOVING, TENDER, TOUCHING, SWEET', 'HEARING, PROCEEDING, INQUIRY, TRIAL', 'SENSE, FEELING, HUNCH, IMPRESSION']"
"SUM, MAROON, U, BLINK, MILKY WAY, BOUNTY, CRUNCH, HEATH, HAMMER, ANVIL, STIRRUP, COCHLEA, GENESIS, SWITCH, WII, DREAMCAST","['SUM, MAROON, U, BLINK', 'MILKY WAY, BOUNTY, CRUNCH, HEATH', 'HAMMER, ANVIL, STIRRUP, COCHLEA', 'GENESIS, SWITCH, WII, DREAMCAST']"
"SUN, TAN, BAKE, BASK, MOVE, TOUCH, AFFECT, IMPACT, SINE, SEN, SOUR, SIGHT, TASTE, GRACE, STYLE, ELEGANCE","['SUN, TAN, BAKE, BASK', 'MOVE, TOUCH, AFFECT, IMPACT', 'SINE, SEN, SOUR, SIGHT', 'TASTE, GRACE, STYLE, ELEGANCE']"
"SUNDAY, SATURDAY, FRIDAY, THURSDAY, CAT, CHANCE, LIP, TUESDAY, TURN, SOUR, SPOIL, ROT, THING, LURCH, WEDNESDAY, FESTER","['SUNDAY, SATURDAY, FRIDAY, THURSDAY', 'CAT, CHANCE, LIP, TUESDAY', 'TURN, SOUR, SPOIL, ROT', 'THING, LURCH, WEDNESDAY, FESTER']"
"SUPER, UBER, HYPER, ULTRA, BALLOON, SWELL, SNOWBALL, MUSHROOM, STICK, DOMINO, JACK, MARBLE, NEAT, CLEAN, TIDY, TRIM","['SUPER, UBER, HYPER, ULTRA', 'BALLOON, SWELL, SNOWBALL, MUSHROOM', 'STICK, DOMINO, JACK, MARBLE', 'NEAT, CLEAN, TIDY, TRIM']"
"SUPREME, PRINCIPAL, CHIEF, PREMIER, CHEESE, CORN, PAP, MUSH, CACTUS, HEDGEHOG, PINEAPPLE, MACE, BOTTLE, MUSHROOM, GRADUATE, SALARY","['SUPREME, PRINCIPAL, CHIEF, PREMIER', 'CHEESE, CORN, PAP, MUSH', 'CACTUS, HEDGEHOG, PINEAPPLE, MACE', 'BOTTLE, MUSHROOM, GRADUATE, SALARY']"
"SWANK, STONE, FOSTER, BERRY, FIG, LIME, APRICOT, GRAPE, GRAND, DELUXE, LAVISH, OPULENT, FRESH, ENVIOUS, NAIVE, UNWELL","['SWANK, STONE, FOSTER, BERRY', 'FIG, LIME, APRICOT, GRAPE', 'GRAND, DELUXE, LAVISH, OPULENT', 'FRESH, ENVIOUS, NAIVE, UNWELL']"
"SWIFT, CARDINAL, LARK, JAY, HOLIDAY, MONK, PARKER, HANCOCK, ZIP, DASH, DART, BOLT, HOOD, TRUNK, TIRE, BUMPER","['SWIFT, CARDINAL, LARK, JAY', 'HOLIDAY, MONK, PARKER, HANCOCK', 'ZIP, DASH, DART, BOLT', 'HOOD, TRUNK, TIRE, BUMPER']"
"SWITCH, SLIDER, BUTTON, KNOB, RETRO, SUB, SUPER, PRO, VINTAGE, GRAPE, REGION, WINERY, LION, BURGER, PROM, CALIFORNIA","['SWITCH, SLIDER, BUTTON, KNOB', 'RETRO, SUB, SUPER, PRO', 'VINTAGE, GRAPE, REGION, WINERY', 'LION, BURGER, PROM, CALIFORNIA']"
"TAB, CAP, CORK, LID, SPELL, PERIOD, TIME, STRETCH, CHECK, LIMIT, CONTAIN, CURB, EGG, BILL, FUR, VENOM","['TAB, CAP, CORK, LID', 'SPELL, PERIOD, TIME, STRETCH', 'CHECK, LIMIT, CONTAIN, CURB', 'EGG, BILL, FUR, VENOM']"
"TACKLE, END, CENTER, SAFETY, BADGE, PASS, TICKET, INVITE, PUNT, TABLE, STALL, HOLD, RUN, DIRECT, CHAIR, LEAD","['TACKLE, END, CENTER, SAFETY', 'BADGE, PASS, TICKET, INVITE', 'PUNT, TABLE, STALL, HOLD', 'RUN, DIRECT, CHAIR, LEAD']"
"TAIL, SEAT, BUNS, BOTTOM, SWAG, BOOTY, SPOILS, LOOT, CRADLE, CORD, DIAL, HANDSET, PAD, CRIB, DIGS, JOINT","['TAIL, SEAT, BUNS, BOTTOM', 'SWAG, BOOTY, SPOILS, LOOT', 'CRADLE, CORD, DIAL, HANDSET', 'PAD, CRIB, DIGS, JOINT']"
"TAIL, SHADOW, TRACK, TRAIL, CLOUD, FOG, HAZE, MIST, BALL, FLIPPER, BUMPER, PLUNGER, FIN, ICE, IRE, GREEN","['TAIL, SHADOW, TRACK, TRAIL', 'CLOUD, FOG, HAZE, MIST', 'BALL, FLIPPER, BUMPER, PLUNGER', 'FIN, ICE, IRE, GREEN']"
"TALK, SHOWER, CARROT, BOOM, DROP, DIP, SINK, FALL, TAP, SALSA, MODERN, SWING, TEAR, FLY, BLAZE, RACE","['TALK, SHOWER, CARROT, BOOM', 'DROP, DIP, SINK, FALL', 'TAP, SALSA, MODERN, SWING', 'TEAR, FLY, BLAZE, RACE']"
"TALON, WING, FEATHER, BEAK, HEARTBEAT, FLASH, SECOND, WINK, DRAGON, SEASON, BAMBOO, WIND, HOT, BELLY, SNOOZE, PANIC","['TALON, WING, FEATHER, BEAK', 'HEARTBEAT, FLASH, SECOND, WINK', 'DRAGON, SEASON, BAMBOO, WIND', 'HOT, BELLY, SNOOZE, PANIC']"
"TAN, FAWN, BUFF, CREAM, FAN, BOA, CORSET, GLOVES, TIE, CHECK, FINISH, BASK, MONITOR, SCREEN, TERMINAL, DISPLAY","['TAN, FAWN, BUFF, CREAM', 'FAN, BOA, CORSET, GLOVES', 'TIE, CHECK, FINISH, BASK', 'MONITOR, SCREEN, TERMINAL, DISPLAY']"
"TANG, FLOW, DRIB, REED, DAY, AGE, TIME, ERA, SAFE, VAULT, CHEST, COFFER, LEAP, JUMP, SPRING, HOP","['TANG, FLOW, DRIB, REED', 'DAY, AGE, TIME, ERA', 'SAFE, VAULT, CHEST, COFFER', 'LEAP, JUMP, SPRING, HOP']"
"TANK, ROCKS, FILTER, PUMP, COACH, POLO, MUSTANG, GODIVA, GLOVE, TEE, BALL, DRIVER, SCALE, CROP, ROTATE, FLIP","['TANK, ROCKS, FILTER, PUMP', 'COACH, POLO, MUSTANG, GODIVA', 'GLOVE, TEE, BALL, DRIVER', 'SCALE, CROP, ROTATE, FLIP']"
"TAP, BUG, MIKE, WIRE, FLY, GLIDE, FLOAT, SOAR, TIP, 40, PAIN, COLE, TICK, CHECK, X, MARK","['TAP, BUG, MIKE, WIRE', 'FLY, GLIDE, FLOAT, SOAR', 'TIP, 40, PAIN, COLE', 'TICK, CHECK, X, MARK']"
"TEETH, STEPS, BOOMER, BLUES, MARTINI, HUMOR, TEETOTALER, DESERT, PENDULUM, TEA BAG, TETHERBALL, YO-YO, MONKEY BARS, SLIDE, SWINGS, TEETER-TOTTER","['TEETH, STEPS, BOOMER, BLUES', 'MARTINI, HUMOR, TEETOTALER, DESERT', 'PENDULUM, TEA BAG, TETHERBALL, YO-YO', 'MONKEY BARS, SLIDE, SWINGS, TEETER-TOTTER']"
"TICK, SCORPION, MITE, SPIDER, CHAR, EEL, PERCH, SHARK, CATFISH, STATE, JACKASS, CRIBS, BLADE, STORM, FLASH, BLACK WIDOW","['TICK, SCORPION, MITE, SPIDER', 'CHAR, EEL, PERCH, SHARK', 'CATFISH, STATE, JACKASS, CRIBS', 'BLADE, STORM, FLASH, BLACK WIDOW']"
"TIDE, GAIN, ERA, ALL, SCARF, ASCOT, BOLO, TIE, STERN, BOW, PORT, STARBOARD, BERMUDA, LOVE, RIGHT, ACUTE","['TIDE, GAIN, ERA, ALL', 'SCARF, ASCOT, BOLO, TIE', 'STERN, BOW, PORT, STARBOARD', 'BERMUDA, LOVE, RIGHT, ACUTE']"
"TIGHT, JEAN, SHORT, PANT, JACK, BUCK, TOM, BULL, ROB, SWIPE, PINCH, STEAL, CHECK, BILL, TAB, INVOICE","['TIGHT, JEAN, SHORT, PANT', 'JACK, BUCK, TOM, BULL', 'ROB, SWIPE, PINCH, STEAL', 'CHECK, BILL, TAB, INVOICE']"
"TOE, CIGARETTE, PENCIL, TICKET, FLUSH, DRAIN, CLEAR, EMPTY, JOINT, COMMON, COLLECTIVE, MUTUAL, PIPE, FEVER, AMERICAN, LUCID","['TOE, CIGARETTE, PENCIL, TICKET', 'FLUSH, DRAIN, CLEAR, EMPTY', 'JOINT, COMMON, COLLECTIVE, MUTUAL', 'PIPE, FEVER, AMERICAN, LUCID']"
"TOM, SYLVESTER, GARFIELD, FELIX, TEMPLE, ALTAR, RELIQUARY, SHRINE, HARRY, GROVER, CALVIN, CHESTER, ROCKY, HIGH, SILK, ABBEY","['TOM, SYLVESTER, GARFIELD, FELIX', 'TEMPLE, ALTAR, RELIQUARY, SHRINE', 'HARRY, GROVER, CALVIN, CHESTER', 'ROCKY, HIGH, SILK, ABBEY']"
"TOP, BLOCKS, DOLL, YO-YO, VIOLA, PUCK, DUNCAN, JULIET, GIGGLE, EGGNOG, LEGGINGS, BAGGAGE, MEMORY, SELFIE, HOCKEY, FISH","['TOP, BLOCKS, DOLL, YO-YO', 'VIOLA, PUCK, DUNCAN, JULIET', 'GIGGLE, EGGNOG, LEGGINGS, BAGGAGE', 'MEMORY, SELFIE, HOCKEY, FISH']"
"TOP, MAX, PEAK, HEIGHT, KID, TEASE, RIB, JOSH, ADULT, TEN, TIMES, KISS, DOZEN, PAIR, GROSS, SCORE","['TOP, MAX, PEAK, HEIGHT', 'KID, TEASE, RIB, JOSH', 'ADULT, TEN, TIMES, KISS', 'DOZEN, PAIR, GROSS, SCORE']"
"TOWEL, UMBRELLA, FLIP-FLOP, SUNSCREEN, YO-YO, HEDGE, WAVER, SEE-SAW, MARY, MULE, BREEZE, RUSSIAN, WAFFLE, WEDGE, CURLY, SHOESTRING","['TOWEL, UMBRELLA, FLIP-FLOP, SUNSCREEN', 'YO-YO, HEDGE, WAVER, SEE-SAW', 'MARY, MULE, BREEZE, RUSSIAN', 'WAFFLE, WEDGE, CURLY, SHOESTRING']"
"TRAIN, RING, BOUQUET, VEIL, MA, BLACK, FROST, SPARROW, GRAM, BOOK, TUBE, IN, COAT, CAKE, CRUST, COVER","['TRAIN, RING, BOUQUET, VEIL', 'MA, BLACK, FROST, SPARROW', 'GRAM, BOOK, TUBE, IN', 'COAT, CAKE, CRUST, COVER']"
"TRICK, FOOL, CON, DUPE, WORD, SKINNY, SCOOP, DOPE, LIST, CANT, LEAN, SLOPE, HELLO, EGGSHELL, GIGGLE, BOOB","['TRICK, FOOL, CON, DUPE', 'WORD, SKINNY, SCOOP, DOPE', 'LIST, CANT, LEAN, SLOPE', 'HELLO, EGGSHELL, GIGGLE, BOOB']"
"TRICK, POINTER, TIP, SUGGESTION, SPIRIT, WILL, RESOLVE, GRIT, VISIT, FREQUENT, HAUNT, PATRONIZE, CANINE, OZONE, OFTEN, FREIGHT","['TRICK, POINTER, TIP, SUGGESTION', 'SPIRIT, WILL, RESOLVE, GRIT', 'VISIT, FREQUENT, HAUNT, PATRONIZE', 'CANINE, OZONE, OFTEN, FREIGHT']"
"TROUBLE, RISK, SORRY, TABOO, PARIS, ATLAS, NIKE, HERMES, FOXY, KILLER, GUCCI, NOTORIOUS, STYLE, NATIONAL, BUSINESS, OPINION","['TROUBLE, RISK, SORRY, TABOO', 'PARIS, ATLAS, NIKE, HERMES', 'FOXY, KILLER, GUCCI, NOTORIOUS', 'STYLE, NATIONAL, BUSINESS, OPINION']"
"TROUBLE, SORRY, CLUE, RISK, HUNT, SMART, BOND, RYAN, CEMENT, SOUL, BAND, DUCKIE, SOLE, TONGUE, LACE, HEEL","['TROUBLE, SORRY, CLUE, RISK', 'HUNT, SMART, BOND, RYAN', 'CEMENT, SOUL, BAND, DUCKIE', 'SOLE, TONGUE, LACE, HEEL']"
"TRUNK, MUZZLE, SNOUT, BEAK, BOXER, HUSKY, DALMATIAN, POODLE, BITE, WAVE, BARRIER, ASLEEP, STOP, YIELD, DETOUR, SLOW","['TRUNK, MUZZLE, SNOUT, BEAK', 'BOXER, HUSKY, DALMATIAN, POODLE', 'BITE, WAVE, BARRIER, ASLEEP', 'STOP, YIELD, DETOUR, SLOW']"
"TUG, JUNK, FERRY, YACHT, SHANK, FLANK, LOIN, ROUND, CHUCK, ROB, SUE, JOSH, CLUB, SUB, CUBAN, MELT","['TUG, JUNK, FERRY, YACHT', 'SHANK, FLANK, LOIN, ROUND', 'CHUCK, ROB, SUE, JOSH', 'CLUB, SUB, CUBAN, MELT']"
"TURKEY, JAY, CRANE, SWALLOW, JORDAN, GEORGIA, TOGO, CHAD, KIWI, ORANGE, DATE, LEMON, TWINS, GOAT, SCALES, FISH","['TURKEY, JAY, CRANE, SWALLOW', 'JORDAN, GEORGIA, TOGO, CHAD', 'KIWI, ORANGE, DATE, LEMON', 'TWINS, GOAT, SCALES, FISH']"
"TURKEY, POLAND, TUNISIA, JAPAN, BOUQUET, PARFAIT, RAPPORT, RAGOUT, TURNOVER, PIE, TART, PASTY, CURRY, BIRD, JORDAN, JAMES","['TURKEY, POLAND, TUNISIA, JAPAN', 'BOUQUET, PARFAIT, RAPPORT, RAGOUT', 'TURNOVER, PIE, TART, PASTY', 'CURRY, BIRD, JORDAN, JAMES']"
"TUXEDO, TORTOISESHELL, CALICO, TABBY, BUTTERFLY, NERVE, WILLY, JITTER, SPINE, JACKET, COVER, PAGE, PEACOCK, BEETHOVEN, CORNUCOPIA, KALEIDOSCOPE","['TUXEDO, TORTOISESHELL, CALICO, TABBY', 'BUTTERFLY, NERVE, WILLY, JITTER', 'SPINE, JACKET, COVER, PAGE', 'PEACOCK, BEETHOVEN, CORNUCOPIA, KALEIDOSCOPE']"
"TWEET, CAW, CHIRP, CLUCK, BROWN, PINK, VIOLET, TURQUOISE, SILVER, SPARROW, HOOK, JONES, ROD, TACKLE, REEL, LURE","['TWEET, CAW, CHIRP, CLUCK', 'BROWN, PINK, VIOLET, TURQUOISE', 'SILVER, SPARROW, HOOK, JONES', 'ROD, TACKLE, REEL, LURE']"
"UMBRELLA, CHERRY, SWORD, OLIVE, CASINO, DIAMONDS, TOMORROW, QUANTUM, SHIELD, SCREEN, BLOCK, COVER, POWER, MENU, VOLUME, CHANNEL","['UMBRELLA, CHERRY, SWORD, OLIVE', 'CASINO, DIAMONDS, TOMORROW, QUANTUM', 'SHIELD, SCREEN, BLOCK, COVER', 'POWER, MENU, VOLUME, CHANNEL']"
"UP, OVER, DONE, THROUGH, CULTURE, SPORTS, COPY, CITY, USE, MILK, EXPLOIT, LEVERAGE, HEYDAY, HIJINKS, YOGURT, SUPPER","['UP, OVER, DONE, THROUGH', 'CULTURE, SPORTS, COPY, CITY', 'USE, MILK, EXPLOIT, LEVERAGE', 'HEYDAY, HIJINKS, YOGURT, SUPPER']"
"VERTEX, PEAK, CREST, SUMMIT, BAG, TILES, BOARD, RACKS, BABY, TOY, POCKET, MINI, CELL, NUMBER, CONTACT, DIGITS","['VERTEX, PEAK, CREST, SUMMIT', 'BAG, TILES, BOARD, RACKS', 'BABY, TOY, POCKET, MINI', 'CELL, NUMBER, CONTACT, DIGITS']"
"VOTE, CHOICE, SAY, VOICE, DOWN, SHAKE, HEEL, SPEAK, FLAT, QUARTER, NATURAL, WHOLE, TIRE, PUMP, WAFFLE, STEAM","['VOTE, CHOICE, SAY, VOICE', 'DOWN, SHAKE, HEEL, SPEAK', 'FLAT, QUARTER, NATURAL, WHOLE', 'TIRE, PUMP, WAFFLE, STEAM']"
"WATCH, TIE, BRACELET, BELT, DRAW, CHARM, PULL, APPEAL, SKETCH, ROUTINE, BIT, JOKE, FREIGHT, OFTEN, CANINE, STONE","['WATCH, TIE, BRACELET, BELT', 'DRAW, CHARM, PULL, APPEAL', 'SKETCH, ROUTINE, BIT, JOKE', 'FREIGHT, OFTEN, CANINE, STONE']"
"WATER, EARTH, FIRE, AIR, JUICE, STEAM, SPIRIT, VIGOR, GAS, LIQUID, SOLID, PLASMA, TREE, CIRCUS, SATURN, WEDDING","['WATER, EARTH, FIRE, AIR', 'JUICE, STEAM, SPIRIT, VIGOR', 'GAS, LIQUID, SOLID, PLASMA', 'TREE, CIRCUS, SATURN, WEDDING']"
"WAVE, SHAKE, HIGH FIVE, HUG, RACKET, HUSTLE, CON, FAST ONE, CLOUD NINE, BLISS, HEAVEN, PARADISE, TOP TEN, GUEST, BUCKET, WISH","['WAVE, SHAKE, HIGH FIVE, HUG', 'RACKET, HUSTLE, CON, FAST ONE', 'CLOUD NINE, BLISS, HEAVEN, PARADISE', 'TOP TEN, GUEST, BUCKET, WISH']"
"WAVE, SWING, ROCK, SWAY, FUNK, TANG, MUSK, ODOR, BONE, LOCK, AFRO, FIGHT, DISCO, CRYSTAL, GUTTER, FOUL","['WAVE, SWING, ROCK, SWAY', 'FUNK, TANG, MUSK, ODOR', 'BONE, LOCK, AFRO, FIGHT', 'DISCO, CRYSTAL, GUTTER, FOUL']"
"WAX, CLAY, PAPYRUS, PARCHMENT, ANCHOR, PRESENT, MODERATE, HOST, FLAIR, TALENT, INSTINCT, FACULTY, MUMMY, GIFT, BURRITO, SPRAIN","['WAX, CLAY, PAPYRUS, PARCHMENT', 'ANCHOR, PRESENT, MODERATE, HOST', 'FLAIR, TALENT, INSTINCT, FACULTY', 'MUMMY, GIFT, BURRITO, SPRAIN']"
"WAXY, LIT, WICKED, SCENTED, FLEXIBLE, EASY, OPEN, RECEPTIVE, EVIL, VILE, LIVE, VEIL, SOLID, GENIUS, BEGINNER, AMAZING","['WAXY, LIT, WICKED, SCENTED', 'FLEXIBLE, EASY, OPEN, RECEPTIVE', 'EVIL, VILE, LIVE, VEIL', 'SOLID, GENIUS, BEGINNER, AMAZING']"
"WE, WII, WEE, OUI, OK, O, US, W, EW, PU, UGH, ICK, SI, DA, JA, HAI","['WE, WII, WEE, OUI', 'OK, O, US, W', 'EW, PU, UGH, ICK', 'SI, DA, JA, HAI']"
"WED, COUPLE, TIE, UNITE, TO, TWO, TUE, TOO, SAT, PUT, LAID, PLACED, MAY, SUN, WALL, WILD","['WED, COUPLE, TIE, UNITE', 'TO, TWO, TUE, TOO', 'SAT, PUT, LAID, PLACED', 'MAY, SUN, WALL, WILD']"
"WEDDING, FRIAR, SUNDRY, MONKEY, DRILL, ROUTINE, EXERCISE, PRACTICE, WRENCH, YANK, TEAR, RIP, SPIRIT, AMERICAN, UNITED, FRONTIER","['WEDDING, FRIAR, SUNDRY, MONKEY', 'DRILL, ROUTINE, EXERCISE, PRACTICE', 'WRENCH, YANK, TEAR, RIP', 'SPIRIT, AMERICAN, UNITED, FRONTIER']"
"WELL, UM, ERM, UH, HOUSE, ER, SCRUBS, RATCHED, LIKE, FOLLOW, SHARE, SUBSCRIBE, HEM, DARN, SEAM, SEW","['WELL, UM, ERM, UH', 'HOUSE, ER, SCRUBS, RATCHED', 'LIKE, FOLLOW, SHARE, SUBSCRIBE', 'HEM, DARN, SEAM, SEW']"
"WHEEL, FEUD, PYRAMID, MILLIONAIRE, WEED, WATER, SEED, PLANT, WEDGE, GREEN, GREEK, CAESAR, WAY, WEE, WHY, WHOA","['WHEEL, FEUD, PYRAMID, MILLIONAIRE', 'WEED, WATER, SEED, PLANT', 'WEDGE, GREEN, GREEK, CAESAR', 'WAY, WEE, WHY, WHOA']"
"WIND, GAS, TOOT, STINKER, HONEY, PLATINUM, STRAWBERRY, DIRTY, LOUD, BRIGHT, GARISH, FLASHY, HUG, OXYGEN, OF, ZERO","['WIND, GAS, TOOT, STINKER', 'HONEY, PLATINUM, STRAWBERRY, DIRTY', 'LOUD, BRIGHT, GARISH, FLASHY', 'HUG, OXYGEN, OF, ZERO']"
"WING, ADDITION, EXTENSION, ANNEX, TARTAR, CALCULUS, PLAQUE, CAVITY, MUSTARD, LEMON, MINION, CANARY, WEDNESDAY, WORCESTERSHIRE, COLONEL, PHARAOH","['WING, ADDITION, EXTENSION, ANNEX', 'TARTAR, CALCULUS, PLAQUE, CAVITY', 'MUSTARD, LEMON, MINION, CANARY', 'WEDNESDAY, WORCESTERSHIRE, COLONEL, PHARAOH']"
"WING, CABIN, NOSE, ENGINE, HOSE, FLEECE, STIFF, ROB, CANDLE, CRAYON, SEAL, HONEYCOMB, HEAD, BULB, EAR, STALK","['WING, CABIN, NOSE, ENGINE', 'HOSE, FLEECE, STIFF, ROB', 'CANDLE, CRAYON, SEAL, HONEYCOMB', 'HEAD, BULB, EAR, STALK']"
"WING, CHAPTER, BRANCH, ARM, STONE, PECK, TON, BUSHEL, FLEE, BEATLE, AUNT, NAT, ANGEL, RED, CUB, MET","['WING, CHAPTER, BRANCH, ARM', 'STONE, PECK, TON, BUSHEL', 'FLEE, BEATLE, AUNT, NAT', 'ANGEL, RED, CUB, MET']"
"WINNER, HIT, SUCCESS, SMASH, PIE, NEW, ROW, MOO, SPIKE, BUMP, SET, SERVE, DAY, JELL, JACKIE, DADDY","['WINNER, HIT, SUCCESS, SMASH', 'PIE, NEW, ROW, MOO', 'SPIKE, BUMP, SET, SERVE', 'DAY, JELL, JACKIE, DADDY']"
"WONDER, SIN, SEA, SISTER, GO, CHANCE, JAIL, BOARDWALK, FUTURE, ICE CUBE, Q-TIP, COMMON, BABY, ROYAL, MIDNIGHT, POWDER","['WONDER, SIN, SEA, SISTER', 'GO, CHANCE, JAIL, BOARDWALK', 'FUTURE, ICE CUBE, Q-TIP, COMMON', 'BABY, ROYAL, MIDNIGHT, POWDER']"
"WOOD, IRON, WEDGE, PUTTER, SHY, SHORT, WANTING, LOW, HEART, CLUB, DIAMOND, SPADE, ACHE, LONG, PINE, THIRST","['WOOD, IRON, WEDGE, PUTTER', 'SHY, SHORT, WANTING, LOW', 'HEART, CLUB, DIAMOND, SPADE', 'ACHE, LONG, PINE, THIRST']"
"WORD, PROMPT, SIGNAL, CUE, MESSENGER, CLUTCH, TOTE, SATCHEL, BRIEF, SHORT, DRAWER, BOXER, LICENSE, SLACK, FREEDOM, LATITUDE","['WORD, PROMPT, SIGNAL, CUE', 'MESSENGER, CLUTCH, TOTE, SATCHEL', 'BRIEF, SHORT, DRAWER, BOXER', 'LICENSE, SLACK, FREEDOM, LATITUDE']"
"WORKSHOP, SPITBALL, BRAINSTORM, IDEATE, BIRTHDAY, MARBLE, POUND, CRUMB, CONCRETE, MATERIAL, REAL, SOLID, WRENCH, CURVEBALL, PARTY, TANTRUM","['WORKSHOP, SPITBALL, BRAINSTORM, IDEATE', 'BIRTHDAY, MARBLE, POUND, CRUMB', 'CONCRETE, MATERIAL, REAL, SOLID', 'WRENCH, CURVEBALL, PARTY, TANTRUM']"
"WRAP, BUN, HERO, ROLL, SNAP, CLAP, BOB, TAP, APPLAUSE, GOLF, DRINKS, FUNDING, TRAP, YAP, CHOPS, KISSER","['WRAP, BUN, HERO, ROLL', 'SNAP, CLAP, BOB, TAP', 'APPLAUSE, GOLF, DRINKS, FUNDING', 'TRAP, YAP, CHOPS, KISSER']"
"WRENCH, YANK, TUG, JERK, COPY, SAVE, PRINT, FIND, BABE, WILLY, BEETHOVEN, CHARLOTTE, FILE, HAMMER, LEVEL, SAW","['WRENCH, YANK, TUG, JERK', 'COPY, SAVE, PRINT, FIND', 'BABE, WILLY, BEETHOVEN, CHARLOTTE', 'FILE, HAMMER, LEVEL, SAW']"
"YAK, JAW, YAP, GAB, COW, EWE, DOE, HEN, POP, EYE, GAG, BIB, EAR, MAR, SAT, MER","['YAK, JAW, YAP, GAB', 'COW, EWE, DOE, HEN', 'POP, EYE, GAG, BIB', 'EAR, MAR, SAT, MER']"
"YET, STILL, HOWEVER, THOUGH, THERE, TUT, KNOCK, HEAR, WE, JELLY, FAMILY, FLUSH, ARE, YOU, SEE, WHY","['YET, STILL, HOWEVER, THOUGH', 'THERE, TUT, KNOCK, HEAR', 'WE, JELLY, FAMILY, FLUSH', 'ARE, YOU, SEE, WHY']"
"ZIP, TIFF, GIF, PDF, PENGUIN, KIWI, EMU, OSTRICH, DOC, HAPPY, GRUMPY, BASHFUL, COCONUT, BANANA, MANGO, PINEAPPLE","['ZIP, TIFF, GIF, PDF', 'PENGUIN, KIWI, EMU, OSTRICH', 'DOC, HAPPY, GRUMPY, BASHFUL', 'COCONUT, BANANA, MANGO, PINEAPPLE']"
"🍞, 🥬, 🧀, 🥓, 🪚, 😱, 👽, 🧛, 🫖, 🐑, 👁️, 🐝, 🧠, 🚂, 🌧️, ✈️","['🍞, 🥬, 🧀, 🥓', '🪚, 😱, 👽, 🧛', '🫖, 🐑, 👁️, 🐝', '🧠, 🚂, 🌧️, ✈️']"
